product_id,product_name,category,segment,size,color,price,cogs
1778,saigoncore ue-13,streetwear,performance,L,pink,8251.727142857142,4414.674021428571
1779,saigoncore ue-14,streetwear,performance,XL,yellow,9449.37,6418.012104000001
1780,saigoncore ue-15,streetwear,performance,S,red,17143.7,14587.57433
1781,saigoncore ue-16,streetwear,performance,M,black,6970.45695652174,6092.876425695652
1782,saigoncore ue-17,streetwear,performance,L,orange,6087.37,3511.803753
1783,saigoncore ue-18,streetwear,performance,XL,blue,7627.724999999999,6845.8831875
1784,saigoncore ue-19,streetwear,performance,S,white,7238.7,5703.37173
1785,saigoncore ue-20,streetwear,performance,M,purple,9443.7,8971.515
1786,saigoncore ue-21,streetwear,performance,L,green,7948.03935483871,7430.62199283871
1787,saigoncore ue-22,streetwear,performance,XL,silver,9128.7,8672.265
1788,saigoncore ue-23,streetwear,performance,S,pink,7245.0,6546.582
1789,saigoncore ue-24,streetwear,performance,M,yellow,11313.77625,8076.904864875
1790,saigoncore ue-25,streetwear,performance,L,red,5087.7,4690.35063
1791,saigoncore ue-26,streetwear,performance,XL,black,9507.396315789476,8027.094709421053
1792,saigoncore ue-27,streetwear,performance,S,orange,11339.37,7818.495615000001
1793,saigoncore ue-28,streetwear,performance,M,blue,6713.7,3936.91368
1794,saigoncore ue-29,streetwear,performance,L,white,38.20036339802935,24.19966371468973
2041,urbanvn ue-01,streetwear,performance,M,black,8922.087391304349,8475.983021739132
2042,urbanvn ue-02,streetwear,performance,L,orange,7307.37,5269.344507
2043,urbanvn ue-03,streetwear,performance,XL,blue,9308.546470588237,5375.685586764706
2044,urbanvn ue-04,streetwear,performance,S,white,4691.61,4457.0295
2045,urbanvn ue-05,streetwear,performance,M,purple,5569.462312746386,2996.370724257556
2046,urbanvn ue-06,streetwear,performance,L,green,5196.87,3738.628278
2047,urbanvn ue-07,streetwear,performance,XL,silver,4488.827570715474,2369.652074580699
2048,urbanvn ue-08,streetwear,performance,S,pink,59.80908771546647,38.78261788080608
2049,urbanvn ue-09,streetwear,performance,M,yellow,5425.358472622478,5021.169266412104
2050,urbanvn ue-10,streetwear,performance,L,red,6047.043575129534,5297.814876170984
2051,urbanvn ue-11,streetwear,performance,XL,black,9008.37,6208.568604000001
2052,urbanvn ue-12,streetwear,performance,S,orange,9086.843684210527,7847.398205684211
2053,urbanvn ue-13,streetwear,performance,M,blue,4015.5242288557215,2068.3965302835823
2054,urbanvn ue-14,streetwear,performance,L,white,7071.6015724815725,6718.021493857494
2055,urbanvn ue-15,streetwear,performance,XL,purple,7240.102907348243,6878.097761980831
2056,urbanvn ue-16,streetwear,performance,S,green,3991.447338129497,3791.8749712230215
2057,urbanvn ue-17,streetwear,performance,M,silver,5726.07,5053.256775
2058,urbanvn ue-18,streetwear,performance,L,pink,3259.523492647059,1700.4934061139704
2059,urbanvn ue-19,streetwear,performance,XL,yellow,26.91521964553438,16.21827747726169
2060,urbanvn ue-20,streetwear,performance,S,red,4438.989402985075,2234.5872654626864
2061,urbanvn ue-21,streetwear,performance,M,black,4375.115247148289,4156.359484790874
2062,urbanvn ue-22,streetwear,performance,L,orange,23.96519474592031,13.592289862175685
2063,urbanvn ue-23,streetwear,performance,XL,blue,27.093590379955067,15.639253025192934
2064,urbanvn ue-24,streetwear,performance,S,white,6479.721271860095,5307.5396937806045
2065,urbanvn ue-25,streetwear,performance,M,purple,47.75868079133171,26.35510588030915
2148,phoenixwear ue-01,streetwear,performance,S,pink,7739.005135135135,4210.018793513513
2149,phoenixwear ue-02,streetwear,performance,M,yellow,5228.37,4966.951499999999
2150,phoenixwear ue-03,streetwear,performance,L,red,5932.945301204819,4969.434984289157
2151,phoenixwear ue-04,streetwear,performance,XL,black,6235.610963855422,4723.4753051204825
2152,phoenixwear ue-05,streetwear,performance,S,orange,37.769445054736096,24.22645063390461
2153,phoenixwear ue-06,streetwear,performance,M,blue,6751.031538461538,6413.479961538461
2154,phoenixwear ue-07,streetwear,performance,L,white,10009.10076923077,5308.827048
2155,phoenixwear ue-08,streetwear,performance,XL,purple,7564.62,3894.266376
2156,phoenixwear ue-09,streetwear,performance,S,green,26.79180128450725,15.05096706786181
2157,phoenixwear ue-10,streetwear,performance,M,silver,5480.37,3292.606296
2158,phoenixwear ue-11,streetwear,performance,L,pink,40.66252770930223,24.70865195616299
2159,phoenixwear ue-12,streetwear,performance,XL,yellow,5663.07,4892.326173
2160,phoenixwear ue-13,streetwear,performance,S,red,34.426651583277966,19.87813873052056
2161,phoenixwear ue-14,streetwear,performance,M,black,6821.850000000001,5840.86797
2162,phoenixwear ue-15,streetwear,performance,L,orange,48.7867127569287,29.53634431880544
2163,phoenixwear ue-16,streetwear,performance,XL,blue,8504.37,7320.561696000001
2164,phoenixwear ue-17,streetwear,performance,S,white,4574.496315789474,2482.5791505789475
2165,phoenixwear ue-18,streetwear,performance,M,purple,7994.642727272727,6223.829363181818
2166,phoenixwear ue-19,streetwear,performance,L,green,7559.37,4870.502091
2167,phoenixwear ue-20,streetwear,performance,XL,silver,6928.53,6582.103499999999
2168,phoenixwear ue-21,streetwear,performance,S,pink,5039.37,4227.527493
2169,phoenixwear ue-22,streetwear,performance,M,yellow,6603.962565789473,3515.949670026316
2170,phoenixwear ue-23,streetwear,performance,L,red,8441.37,5207.481153000001
2327,vietmotion ue-01,streetwear,performance,XL,silver,7343.27605427975,6976.112251565762
2328,vietmotion ue-02,streetwear,performance,S,pink,4409.37,4087.926927
2329,vietmotion ue-03,streetwear,performance,M,yellow,25.00757458677702,15.383210417633013
2330,vietmotion ue-04,streetwear,performance,L,red,8976.87,5674.279527000001
2331,vietmotion ue-05,streetwear,performance,XL,black,7365.661770148853,6671.816431400832
2332,vietmotion ue-06,streetwear,performance,S,orange,5799.628950298211,4554.448614669184
2333,vietmotion ue-07,streetwear,performance,M,blue,29.04757901761544,18.38636752042886
2334,vietmotion ue-08,streetwear,performance,L,white,4289.179586909871,2661.435933677575
2335,vietmotion ue-09,streetwear,performance,XL,purple,28.308347865946484,16.15393584306359
2336,vietmotion ue-10,streetwear,performance,S,green,8688.96482388974,8254.516582695253
2337,vietmotion ue-11,streetwear,performance,M,silver,5033.7,3153.61305
2338,vietmotion ue-12,streetwear,performance,L,pink,18.441324087824835,10.163006012294185
2339,vietmotion ue-13,streetwear,performance,XL,yellow,37.27966899266416,21.01412304384703
2340,vietmotion ue-14,streetwear,performance,S,red,5543.37,5210.7678
2341,vietmotion ue-15,streetwear,performance,M,black,5457.505970149254,5184.630671641791
2342,vietmotion ue-16,streetwear,performance,L,orange,36.760434189057285,23.526746409239703
2343,vietmotion ue-17,streetwear,performance,XL,blue,5703.50918918919,4446.455763891891
2344,vietmotion ue-18,streetwear,performance,S,white,33.18325504779973,21.150642009039696
2345,vietmotion ue-19,streetwear,performance,M,purple,5244.730035211268,4313.265980957745
2346,vietmotion ue-20,streetwear,performance,L,green,30.14940374371988,18.38333694095801
2347,vietmotion ue-21,streetwear,performance,XL,silver,18.79990286711682,11.468912441536114
2348,vietmotion ue-22,streetwear,performance,S,pink,9921.92680327869,6549.463882844263
2349,vietmotion ue-23,streetwear,performance,M,yellow,27.987049096151683,17.254118409010175
2350,vietmotion ue-24,streetwear,performance,L,red,4649.896261682243,4417.401448598131
2351,vietmotion ue-25,streetwear,performance,XL,black,28.87321051425695,16.38661896742625
2352,vietmotion ue-26,streetwear,performance,S,orange,4441.3230201342285,3680.968519087248
280,lotuswear ue-01,streetwear,performance,S,red,12596.85,11967.0075
281,lotuswear ue-02,streetwear,performance,M,black,15746.85,8750.524545
282,lotuswear ue-03,streetwear,performance,L,orange,14486.85,12008.149965
283,lotuswear ue-04,streetwear,performance,XL,blue,24.02485915276915,15.410534354868703
284,lotuswear ue-05,streetwear,performance,S,white,31.046488659482907,18.375704197914345
285,lotuswear ue-06,streetwear,performance,M,purple,38.924362608567606,22.89974173500181
286,lotuswear ue-07,streetwear,performance,L,green,70.41979203295656,42.38509330694976
287,lotuswear ue-08,streetwear,performance,XL,silver,35.510595798089696,19.697606635190883
288,lotuswear ue-09,streetwear,performance,S,pink,36.70893391230743,20.80032217120737
289,lotuswear ue-10,streetwear,performance,M,yellow,10606.05,10075.7475
290,lotuswear ue-11,streetwear,performance,L,red,32.14386581904002,20.051451554107025
291,lotuswear ue-12,streetwear,performance,XL,black,9887.85,9393.4575
292,lotuswear ue-13,streetwear,performance,S,orange,8269.868691588787,7282.446369813084
293,lotuswear ue-14,streetwear,performance,M,blue,8405.192465753425,6159.3250389041095
294,lotuswear ue-15,streetwear,performance,L,white,9446.85,8663.706135
295,lotuswear ue-16,streetwear,performance,XL,purple,12596.85,8588.53233
296,lotuswear ue-17,streetwear,performance,S,green,27716.85,14598.464895
297,lotuswear ue-18,streetwear,performance,M,silver,8483.475,6521.247232500001
298,lotuswear ue-19,streetwear,performance,L,pink,15.371136750824675,8.581396177699897
299,lotuswear ue-20,streetwear,performance,XL,yellow,8584.023913043478,4506.6125543478265
300,lotuswear ue-21,streetwear,performance,S,red,9320.85,6524.595
301,lotuswear ue-22,streetwear,performance,M,black,32.76610017965032,19.997649343041985
302,lotuswear ue-23,streetwear,performance,L,orange,33.92296043112892,19.489925051074124
303,lotuswear ue-24,streetwear,performance,XL,blue,88.70327802926064,52.23998262488708
304,lotuswear ue-25,streetwear,performance,S,white,11204.147872340429,7121.356387659575
305,lotuswear ue-26,streetwear,performance,M,purple,18589.783333333333,11094.382693333331
306,lotuswear ue-27,streetwear,performance,L,green,14648.60675675676,7768.156163108108
307,lotuswear ue-28,streetwear,performance,XL,silver,13856.85,8174.155815000001
308,lotuswear ue-29,streetwear,performance,S,pink,15162.94756097561,10231.95701414634
309,lotuswear ue-30,streetwear,performance,M,yellow,40950.0,30319.38
310,lotuswear ue-31,streetwear,performance,L,red,11336.85,10173.68919
311,lotuswear ue-32,streetwear,performance,XL,black,7633.679268292683,6058.087867317074
312,lotuswear ue-33,streetwear,performance,S,orange,9320.85,8854.8075
313,lotuswear ue-34,streetwear,performance,M,blue,9131.85,5436.190305
314,lotuswear ue-35,streetwear,performance,L,white,30.66296621161576,17.749852045999173
315,lotuswear ue-36,streetwear,performance,XL,purple,37.36068457495183,21.87719413339984
316,lotuswear ue-37,streetwear,performance,S,green,32.658830942362144,20.310676884020182
317,lotuswear ue-38,streetwear,performance,M,silver,20.749637672379645,12.028817514186477
318,lotuswear ue-39,streetwear,performance,L,pink,10553.85,5995.642185
319,lotuswear ue-40,streetwear,performance,XL,yellow,13226.85,10914.79662
320,lotuswear ue-41,streetwear,performance,S,red,52.30694353353064,31.731508497155808
321,lotuswear ue-42,streetwear,performance,M,black,11235.502173913044,10673.727065217392
322,lotuswear ue-43,streetwear,performance,L,orange,8816.85,7946.626905
323,lotuswear ue-44,streetwear,performance,XL,blue,9450.0,6288.975
324,lotuswear ue-45,streetwear,performance,S,white,13905.652816901407,7827.491970633802
325,lotuswear ue-46,streetwear,performance,M,purple,6645.975000000001,4429.5423375
326,lotuswear ue-47,streetwear,performance,L,green,8344.35,5868.581355
327,lotuswear ue-48,streetwear,performance,XL,silver,14014.35,13313.6325
328,lotuswear ue-49,streetwear,performance,S,pink,44.73576139954138,26.734316490441223
329,lotuswear ue-50,streetwear,performance,M,yellow,45.4409090092245,28.00828205880248
330,lotuswear ue-51,streetwear,performance,L,red,6926.85,6520.93659
331,lotuswear ue-52,streetwear,performance,XL,black,11147.85,10590.4575
332,lotuswear ue-53,streetwear,performance,S,orange,11613.773076923078,9075.002282307692
333,lotuswear ue-54,streetwear,performance,M,blue,9807.470689655172,8751.20609637931
334,lotuswear ue-55,streetwear,performance,L,white,25196.85,23937.0075
335,lotuswear ue-56,streetwear,performance,XL,purple,10391.85,9872.2575
336,lotuswear ue-57,streetwear,performance,S,green,11336.85,10770.0075
337,lotuswear ue-58,streetwear,performance,M,silver,18896.85,11857.773375
338,lotuswear ue-59,streetwear,performance,L,pink,17636.85,11541.55464
339,lotuswear ue-60,streetwear,performance,XL,yellow,9215.85,6827.101680000001
340,lotuswear ue-61,streetwear,performance,S,red,23.017274933735184,14.815827981168097
341,lotuswear ue-62,streetwear,performance,M,black,5011.65,4215.79998
342,lotuswear ue-63,streetwear,performance,L,orange,8412.978526645767,7352.101934435736
343,lotuswear ue-64,streetwear,performance,XL,blue,58.03914660691861,36.17331656881759
344,lotuswear ue-65,streetwear,performance,S,white,18.9018457283694,10.80229213829515
345,lotuswear ue-66,streetwear,performance,M,purple,41.87725491953321,23.16307661535843
346,lotuswear ue-67,streetwear,performance,L,green,12596.85,11967.0075
347,lotuswear ue-68,streetwear,performance,XL,silver,40950.0,38902.5
348,lotuswear ue-69,streetwear,performance,S,pink,7556.85,5611.71681
349,lotuswear ue-70,streetwear,performance,M,yellow,6296.85,5735.170980000001
350,lotuswear ue-71,streetwear,performance,L,red,6949.759090909091,6602.271136363636
351,lotuswear ue-72,streetwear,performance,XL,black,14045.85,8674.71696
352,lotuswear ue-73,streetwear,performance,S,orange,12596.85,11250.246735
353,lotuswear ue-74,streetwear,performance,M,blue,20786.85,15267.941325
354,lotuswear ue-75,streetwear,performance,L,white,13924.604716981134,13228.374481132076
355,lotuswear ue-76,streetwear,performance,XL,purple,5576.85,2954.61513
356,lotuswear ue-77,streetwear,performance,S,green,5234.413106796117,4911.449818106797
357,lotuswear ue-78,streetwear,performance,M,silver,79.5338128673553,45.82948301916322
358,lotuswear ue-79,streetwear,performance,L,pink,22.282140205705893,13.581138101656684
359,lotuswear ue-80,streetwear,performance,XL,yellow,13730.850000000002,13044.3075
360,lotuswear ue-81,streetwear,performance,S,red,9338.85,6702.492645
361,lotuswear ue-82,streetwear,performance,M,black,5023.154347826087,3094.2630782608694
362,lotuswear ue-83,streetwear,performance,L,orange,8816.85,4773.442590000001
363,lotuswear ue-84,streetwear,performance,XL,blue,26.40308628776172,14.657477477353249
364,lotuswear ue-85,streetwear,performance,S,white,14297.85,8923.288185000001
365,lotuswear ue-86,streetwear,performance,M,purple,7556.85,4276.421415000001
366,lotuswear ue-87,streetwear,performance,L,green,9131.85,6334.764345
367,lotuswear ue-88,streetwear,performance,XL,silver,9257.85,8448.71391
368,lotuswear ue-89,streetwear,performance,S,pink,9257.85,7730.304749999999
369,lotuswear ue-90,streetwear,performance,M,yellow,10489.213636363636,9695.180164090909
370,lotuswear ue-91,streetwear,performance,L,red,6485.85,3774.7647
371,lotuswear ue-92,streetwear,performance,XL,black,9446.85,8974.5075
372,lotuswear ue-93,streetwear,performance,S,orange,11966.85,6104.290185
373,lotuswear ue-94,streetwear,performance,M,blue,4532.85,3197.4723900000004
374,lotuswear ue-95,streetwear,performance,L,white,34.462112977447376,20.664745106520115
375,lotuswear ue-96,streetwear,performance,XL,purple,9362.19375,7022.581531875
376,lotuswear ue-97,streetwear,performance,S,green,27.074971448519623,16.507184606053585
377,lotuswear ue-98,streetwear,performance,M,silver,17.80954638992059,10.390523722361548
378,lotuswear ue-99,streetwear,performance,L,pink,9446.85,5805.089325
379,lotuswear ue-00,streetwear,performance,XL,yellow,6296.85,5142.00771
380,lotuswear ue-01,streetwear,performance,S,red,34.03621789696054,21.34381341794018
381,lotuswear ue-02,streetwear,performance,M,black,21.651581808104726,12.139172074290292
382,lotuswear ue-03,streetwear,performance,L,orange,11147.85,10315.105605
383,lotuswear ue-04,streetwear,performance,XL,blue,7286.85,6664.5530100000005
384,lotuswear ue-05,streetwear,performance,S,white,12596.850000000002,10771.566435
385,lotuswear ue-06,streetwear,performance,M,purple,8816.85,7770.289905
386,lotuswear ue-07,streetwear,performance,L,green,5761.350000000001,3392.28288
396,saigonflex um-01,streetwear,balanced,S,green,11028.42869470343,10091.01225565364
397,saigonflex um-02,streetwear,balanced,M,silver,17955.91601226994,17058.120211656442
398,saigonflex um-03,streetwear,balanced,L,pink,18902.079677419355,15269.099963419354
399,saigonflex um-04,streetwear,balanced,XL,yellow,40.02230694329042,22.312987555176583
400,saigonflex um-05,streetwear,balanced,S,red,9886.802879868348,7227.252905183763
401,saigonflex um-06,streetwear,balanced,M,black,11384.1,10814.895
402,saigonflex um-07,streetwear,balanced,L,orange,12352.398169014086,11202.389899478874
403,saigonflex um-08,streetwear,balanced,XL,blue,13752.81,7730.454500999999
404,saigonflex um-09,streetwear,balanced,S,white,22378.448212290503,17936.326242150837
405,saigonflex um-10,streetwear,balanced,M,purple,22994.37,14155.334172000004
406,saigonflex um-11,streetwear,balanced,L,green,23003.533636363634,15607.897572272726
407,saigonflex um-12,streetwear,balanced,XL,silver,19779.22981322719,18790.26832256583
408,saigonflex um-13,streetwear,balanced,S,pink,16386.067674418606,15566.764290697674
409,saigonflex um-14,streetwear,balanced,M,yellow,11606.281900452488,10763.665834479638
410,saigonflex um-15,streetwear,balanced,L,red,17643.046721311475,16760.8943852459
411,saigonflex um-16,streetwear,balanced,XL,black,22.925052456218573,14.278155394319832
412,saigonflex um-17,streetwear,balanced,S,orange,19533.022173913043,17015.21561569565
413,saigonflex um-18,streetwear,balanced,M,blue,14675.85,10280.432925
414,saigonflex um-19,streetwear,balanced,L,white,6484.525568181818,4763.532482386364
415,saigonflex um-20,streetwear,balanced,XL,purple,9929.025555555556,9299.525335333334
416,saigonflex um-21,streetwear,balanced,S,green,10765.597500000002,9498.48667425
417,saigonflex um-22,streetwear,balanced,M,silver,11199.107872340424,8260.461966638297
418,saigonflex um-23,streetwear,balanced,L,pink,10896.09205263158,9394.610567778947
419,saigonflex um-24,streetwear,balanced,XL,yellow,18774.585398230087,12475.711997123895
420,saigonflex um-25,streetwear,balanced,S,red,14672.77455621302,13939.135828402366
421,saigonflex um-26,streetwear,balanced,M,black,21110.51634146341,17857.385773243903
422,saigonflex um-27,streetwear,balanced,L,orange,10127.632355305466,5669.448592500001
423,saigonflex um-28,streetwear,balanced,XL,blue,12518.475688073391,11892.551903669722
424,saigonflex um-29,streetwear,balanced,S,white,20475.451545064378,12027.280237570814
425,saigonflex um-30,streetwear,balanced,M,purple,12149.68174904943,11542.197661596958
426,saigonflex um-31,streetwear,balanced,L,green,11422.280511627909,9893.979379172091
427,saigonflex um-32,streetwear,balanced,XL,silver,12186.983009708738,8692.974980825244
428,saigonflex um-33,streetwear,balanced,S,pink,14291.702003988035,13021.1696958335
429,saigonflex um-34,streetwear,balanced,M,yellow,22679.37,16660.265202
430,saigonflex um-35,streetwear,balanced,L,red,11001.0495,10450.997025
431,saigonflex um-36,streetwear,balanced,XL,black,12437.648350515465,9655.346414505157
432,saigonflex um-37,streetwear,balanced,S,orange,11109.203179972936,10553.743020974289
433,saigonflex um-38,streetwear,balanced,M,blue,11459.313318584072,6543.267904911505
434,saigonflex um-39,streetwear,balanced,L,white,61.55762709465135,36.90682186922416
435,saigonflex um-40,streetwear,balanced,XL,purple,20162.558053691275,19154.43015100671
436,saigonflex um-41,streetwear,balanced,S,green,22367.919512195123,16637.258533170734
437,saigonflex um-42,streetwear,balanced,M,silver,9651.796875,9169.20703125
438,saigonflex um-43,streetwear,balanced,L,pink,11718.531191363438,6680.734632196296
439,saigonflex um-44,streetwear,balanced,XL,yellow,12969.81,12321.3195
440,saigonflex um-45,streetwear,balanced,S,red,19538.72371179039,12420.766663585153
441,saigonflex um-46,streetwear,balanced,M,black,24.20837585679796,14.981117116583182
442,saigonflex um-47,streetwear,balanced,L,orange,9240.095454545455,8778.090681818181
443,saigonflex um-48,streetwear,balanced,XL,blue,10801.314772663089,6176.1917870087545
444,saigonflex um-49,streetwear,balanced,S,white,13238.5575,12576.629625
445,saigonflex um-50,streetwear,balanced,M,purple,10819.789797297297,7440.769443601352
446,saigonflex um-51,streetwear,balanced,L,green,29.11272586459657,17.27790013624841
447,saigonflex um-52,streetwear,balanced,XL,silver,18516.81586715867,14254.244854538743
448,saigonflex um-53,streetwear,balanced,S,pink,45.85145292907159,26.348088233858423
449,saigonflex um-54,streetwear,balanced,M,yellow,12600.87163103917,11279.04019694316
450,saigonflex um-55,streetwear,balanced,L,red,20605.7840625,17102.800771874998
451,saigonflex um-56,streetwear,balanced,XL,black,11090.666339746598,8601.920813107461
452,saigonflex um-57,streetwear,balanced,S,orange,13107.434516129031,7168.455936870969
453,saigonflex um-58,streetwear,balanced,M,blue,20.23986700354174,12.789779049149818
454,saigonflex um-59,streetwear,balanced,L,white,36.26974685611732,22.847821927161068
455,saigonflex um-60,streetwear,balanced,XL,purple,11674.470652173914,8494.34484652174
456,saigonflex um-61,streetwear,balanced,S,green,14175.284700544466,10311.102091176042
457,saigonflex um-62,streetwear,balanced,M,silver,11969.920218340612,6455.377973751093
458,saigonflex um-63,streetwear,balanced,L,pink,21423.246923076924,16733.698171615386
459,saigonflex um-64,streetwear,balanced,XL,yellow,12111.791176470588,8626.017675882353
460,saigonflex um-65,streetwear,balanced,S,red,10932.551358574608,9115.56132277951
461,saigonflex um-66,streetwear,balanced,M,black,13863.650487804878,13170.467963414634
462,saigonflex um-67,streetwear,balanced,L,orange,24321.97975609756,20085.09088258537
463,saigonflex um-68,streetwear,balanced,XL,blue,55.86047711324281,34.60387004336497
464,saigonflex um-69,streetwear,balanced,S,white,7809.460209424084,4229.603649424084
465,saigonflex um-70,streetwear,balanced,M,purple,14179.444183976262,13470.471974777449
466,saigonflex um-71,streetwear,balanced,L,green,11204.621320754715,8977.14260218868
467,saigonflex um-72,streetwear,balanced,XL,silver,11081.167628705149,6350.61716801092
468,saigonflex um-73,streetwear,balanced,S,pink,17.409337603805483,10.048922339220054
469,saigonflex um-74,streetwear,balanced,M,yellow,35.6537219313758,21.713939069448784
470,saigonflex um-75,streetwear,balanced,L,red,12524.873693181818,7330.8085726193185
471,saigonflex um-76,streetwear,balanced,XL,black,11232.976407322654,10671.32758695652
472,saigonflex um-77,streetwear,balanced,S,orange,11541.579742765272,10964.500755627008
473,saigonflex um-78,streetwear,balanced,M,blue,18458.3,13679.446129999998
474,saigonflex um-79,streetwear,balanced,L,white,36.743197912068986,21.535092385273764
475,saigonflex um-80,streetwear,balanced,XL,purple,12606.228520360584,10040.861016467206
476,saigonflex um-81,streetwear,balanced,S,green,23472.73046511628,14022.609179860465
477,saigonflex um-82,streetwear,balanced,M,silver,16438.628181818185,10491.132505636364
478,saigonflex um-83,streetwear,balanced,L,pink,17103.87,10599.268238999995
479,saigonflex um-84,streetwear,balanced,XL,yellow,11566.749193548389,8072.434262177418
480,saigonflex um-85,streetwear,balanced,S,red,45.27382942735669,25.31523330168555
481,saigonflex um-86,streetwear,balanced,M,black,9576.343636363636,9097.526454545456
482,saigonflex um-87,streetwear,balanced,L,orange,7907.13,6264.028386
483,saigonflex um-88,streetwear,balanced,XL,blue,19535.011791044777,18558.261201492536
484,saigonflex um-89,streetwear,balanced,S,white,15627.15,11739.11508
485,saigonflex um-90,streetwear,balanced,M,purple,10231.442307692309,9719.870192307691
486,saigonflex um-91,streetwear,balanced,L,green,11767.717834394904,6218.062103694268
487,saigonflex um-92,streetwear,balanced,XL,silver,13019.79912189546,11027.769856245455
488,saigonflex um-93,streetwear,balanced,S,pink,12855.294845488255,8786.594026891224
489,saigonflex um-94,streetwear,balanced,M,yellow,10349.290430769232,7115.137171153847
490,saigonflex um-95,streetwear,balanced,L,red,9468.391211401426,5174.475797030879
491,saigonflex um-96,streetwear,balanced,XL,black,11060.080544680852,10507.076517446809
492,saigonflex um-97,streetwear,balanced,S,orange,11054.693628318582,9357.79815637168
493,saigonflex um-98,streetwear,balanced,M,blue,11636.1,11054.295
494,saigonflex um-99,streetwear,balanced,L,white,19351.386393442623,13062.185815573772
495,saigonflex um-00,streetwear,balanced,XL,purple,8656.966557377049,6242.53858452459
496,saigonflex um-01,streetwear,balanced,S,green,11338.433980634749,10771.51228160301
497,saigonflex um-02,streetwear,balanced,M,silver,17957.93108108108,17060.034527027023
498,saigonflex um-03,streetwear,balanced,L,pink,17636.85,15859.055519999998
499,saigonflex um-04,streetwear,balanced,XL,yellow,11293.2135989011,6445.037000892857
500,saigonflex um-05,streetwear,balanced,S,red,10989.306953642385,8723.311859801326
501,saigonflex um-06,streetwear,balanced,M,black,13211.57028169014,7279.575225211268
502,saigonflex um-07,streetwear,balanced,L,orange,13275.297368421052,10121.086713684212
503,saigonflex um-08,streetwear,balanced,XL,blue,21108.804545454543,18867.04950272728
504,saigonflex um-09,streetwear,balanced,S,white,22059.311538461538,14451.054988846152
505,saigonflex um-10,streetwear,balanced,M,purple,23693.57689655172,17609.06634951724
506,saigonflex um-11,streetwear,balanced,L,green,15456.909752650176,14463.03045555477
507,saigonflex um-12,streetwear,balanced,XL,silver,24574.291875,23345.57728125
508,saigonflex um-13,streetwear,balanced,S,pink,11576.454545454546,7095.208990909091
509,saigonflex um-14,streetwear,balanced,M,yellow,20.19065181083324,12.956974396309146
510,saigonflex um-15,streetwear,balanced,L,red,11057.58904706566,10398.556739860544
511,saigonflex um-16,streetwear,balanced,XL,black,20805.12,13741.781759999998
74,dragonwear um-01,streetwear,balanced,L,white,13273.377049180328,8752.464826229509
75,dragonwear um-02,streetwear,balanced,XL,purple,19.5273755372664,11.007227424141442
76,dragonwear um-03,streetwear,balanced,S,green,10388.7,9422.5509
77,dragonwear um-04,streetwear,balanced,M,silver,40.8038576116908,26.31945665469133
78,dragonwear um-05,streetwear,balanced,L,pink,37.29256098251077,22.174178289039563
79,dragonwear um-06,streetwear,balanced,XL,yellow,36.605450135907525,20.8106849942608
80,dragonwear um-07,streetwear,balanced,S,red,38.03775746056954,22.98203628371633
81,dragonwear um-08,streetwear,balanced,M,black,25.22889870213224,16.07824049275014
82,dragonwear um-09,streetwear,balanced,L,orange,36.33936099929246,22.64750699760115
83,dragonwear um-10,streetwear,balanced,XL,blue,37.23424823877981,23.48200633125174
84,dragonwear um-11,streetwear,balanced,S,white,24.88485617703392,15.326043830610496
85,dragonwear um-12,streetwear,balanced,M,purple,69.84718641169982,43.25130955146786
86,dragonwear um-13,streetwear,balanced,L,green,14175.0,13466.25
87,dragonwear um-14,streetwear,balanced,XL,silver,40.02615711874029,25.413390272717606
88,dragonwear um-15,streetwear,balanced,S,pink,10710.0,5994.387
89,dragonwear um-16,streetwear,balanced,M,yellow,10073.7,6682.89258
90,dragonwear um-17,streetwear,balanced,L,red,20.56269683739288,11.822868018182778
91,dragonwear um-18,streetwear,balanced,XL,black,43.06116054797477,25.791158994948525
92,dragonwear um-19,streetwear,balanced,S,orange,11626.60103626943,9137.345754404145
93,dragonwear um-20,streetwear,balanced,M,blue,12532.031818181818,7611.956126363636
94,dragonwear um-21,streetwear,balanced,L,white,10703.7,9943.7373
95,dragonwear um-22,streetwear,balanced,XL,purple,22.423899496901825,12.829182552408856
96,dragonwear um-23,streetwear,balanced,S,green,45.36921727539555,29.434041946543253
97,dragonwear um-24,streetwear,balanced,M,silver,7609.360194174757,3939.365772524272
98,dragonwear um-25,streetwear,balanced,L,pink,52.6379968011183,33.92023749086405
99,dragonwear um-26,streetwear,balanced,XL,yellow,9443.7,8971.515
100,dragonwear um-27,streetwear,balanced,S,red,12474.0,7666.520399999999
101,dragonwear um-28,streetwear,balanced,M,black,23.84863713844093,13.21077799792784
102,dragonwear um-29,streetwear,balanced,L,orange,48.68400086099692,30.21122270417349
103,dragonwear um-30,streetwear,balanced,XL,blue,10425.177091172214,7115.183364725037
104,dragonwear um-31,streetwear,balanced,S,white,39.06052517796674,25.097357367710305
105,dragonwear um-32,streetwear,balanced,M,purple,46.008403472897605,26.13542024368129
106,dragonwear um-33,streetwear,balanced,L,green,11626.290319148937,11044.97580319149
107,dragonwear um-34,streetwear,balanced,XL,silver,6788.18593220339,4684.52711181356
108,dragonwear um-35,streetwear,balanced,S,pink,11844.0,9063.0288
109,dragonwear um-36,streetwear,balanced,M,yellow,14767.077006507592,14028.723156182212
